question,answer
"Khi tham gia lớp học trực tuyến qua các công cụ như Zoom, Google Meet, sinh viên cần sử dụng micro như thế nào và phải đảm bảo trang phục ra sao?","Sinh viên phải tắt micro khi lớp học bắt đầu, khi muốn phát biểu nhấn nút giơ tay, chỉ mở micro khi được cho phép và tắt micro trở lại sau khi trao đổi xong. Sinh viên phải mặc trang phục lịch sự nghiêm túc."
"Điểm đánh giá quá trình học trực tuyến trong học phần đào tạo kết hợp đóng góp tối đa bao nhiêu phần trăm trọng số điểm học phần, và việc đánh giá này phải đảm bảo những yếu tố nào?","Tổng điểm đánh giá quá trình học trực tuyến đóng góp không quá 50% trọng số điểm học phần. Việc đánh giá trực tuyến phải được thực hiện nghiêm túc, đầy đủ; đảm bảo đánh giá được mức độ chuyên cần, năng lực của sinh viên và chuẩn đầu ra của học phần."
"Việc tổ chức thi cuối kỳ bằng hình thức trực tuyến cần điều kiện gì về phần mềm và ngân hàng câu hỏi, đồng thời hình thức này có áp dụng cho học phần thi tay nghề không?","Nếu tổ chức thi trực tuyến phải có phần mềm phù hợp và có ngân hàng câu hỏi đủ lớn để xây dựng đề thi. Không tổ chức thi cuối kỳ bằng hình thức trực tuyến với các học phần thực hành/thực tập đánh giá kỹ năng thực hành (thi tay nghề,...), trừ trường hợp đặc biệt do Hiệu trưởng quyết định."
"Sinh viên được đăng ký học chương trình thứ hai sớm nhất khi nào, và một trong các điều kiện về học lực để đăng ký là gì?",Sinh viên được đăng ký học chương trình thứ hai sớm nhất khi đã được xếp trình độ năm thứ hai của chương trình thứ nhất. Một điều kiện là học lực tính theo điểm trung bình tích lũy xếp loại khá trở lên và đáp ứng ngưỡng bảo đảm chất lượng của chương trình thứ hai trong năm tuyển sinh; hoặc học lực xếp loại trung bình và đáp ứng điều kiện trúng tuyển của chương trình thứ hai trong năm tuyển sinh.
"Nếu sinh viên xin thôi học vì lý do cá nhân thì kết quả học phần đã tích lũy được xử lý ra sao, và những sinh viên này muốn quay lại học phải làm gì?",Sinh viên xin thôi học được công nhận kết quả học phần đã tích lũy được trong thời gian học tập tại trường. Những sinh viên này muốn quay trở lại học phải dự tuyển đầu vào như những thí sinh khác.
"Việc bảo vệ và đánh giá đồ án, khóa luận bằng hình thức trực tuyến cần có sự đồng thuận của ai, và diễn biến buổi bảo vệ phải được xử lý như thế nào?","Hình thức bảo vệ và đánh giá trực tuyến phải được sự đồng thuận của các thành viên hội đồng và sinh viên. Diễn biến của buổi bảo vệ trực tuyến phải được ghi hình, ghi âm đầy đủ và lưu trữ."
"Sinh viên nghỉ học tạm thời có phải hoàn thành nghĩa vụ học phí cho học kỳ xin nghỉ không, và sinh viên học hai chương trình được hưởng các chế độ quyền lợi đối với chương trình nào?","Có, sinh viên phải hoàn thành nghĩa vụ học phí đối với các môn học đã đăng ký trong học kỳ xin nghỉ học tạm thời. Sinh viên học hai chương trình chỉ được hưởng các chế độ quyền lợi đối với chương trình thứ nhất."
"Một sinh viên hệ chính quy đạt ĐTBTL loại Giỏi và xếp loại rèn luyện Xuất sắc, nhưng tốt nghiệp trễ hơn thời gian thiết kế của chương trình đào tạo. Sinh viên này có được xét khen thưởng danh hiệu tốt nghiệp loại Giỏi không?","Không, vì một trong các điều kiện chung để xét khen thưởng tốt nghiệp là sinh viên phải tốt nghiệp đúng hoặc trước thời gian thiết kế chương trình đào tạo."
"Khoa/Bộ môn có 700 sinh viên (hệ chính quy) thì được chọn tối đa bao nhiêu Sinh viên tiêu biểu (SVTB) cuối năm học, và nếu một ngành trong khoa đó có 50 sinh viên tốt nghiệp thì xét được bao nhiêu Thủ khoa, Á khoa tốt nghiệp toàn khóa cho ngành đó?",Khoa/Bộ môn có 700 sinh viên (trên 500 đến 1.000) được chọn 02 SVTB. Ngành có 50 sinh viên tốt nghiệp (từ 25 đến 89) thì xét 01 Thủ khoa tốt nghiệp toàn khóa.
Sinh viên A (hệ chính quy) có ĐTBTL Xuất sắc và rèn luyện Khá. Sinh viên B (hệ VLVH) có ĐTBTL Xuất sắc. Cả hai đều đủ các điều kiện chung khác để xét khen thưởng tốt nghiệp. Sinh viên nào trong hai người được khen thưởng danh hiệu tốt nghiệp loại Xuất sắc?,Sinh viên B (hệ VLVH) được khen thưởng danh hiệu tốt nghiệp loại Xuất sắc. Sinh viên A (hệ chính quy) chỉ được khen thưởng danh hiệu tốt nghiệp loại Giỏi (do ĐTBTL Xuất sắc và rèn luyện Khá).
"Tiêu chuẩn tối thiểu về kết quả học tập và rèn luyện cả năm để được chọn là Sinh viên tiêu biểu (SVTB) là gì, và tiêu chuẩn tối thiểu về ĐTBTL và rèn luyện để được xét khen thưởng tốt nghiệp (chung cho cả hai hệ) là gì?","Tiêu chuẩn SVTB: Kết quả học tập cả năm học đạt loại khá trở lên, xếp loại rèn luyện cả năm học đạt loại tốt trở lên. Điều kiện chung tối thiểu để xét khen thưởng tốt nghiệp: điểm trung bình học tập tích lũy (ĐTBTL) từ khá trở lên và điểm rèn luyện từ loại tốt trở lên."
"Nếu hai sinh viên hệ chính quy cùng ngành, cùng khóa có ĐTBTL bằng nhau và đều đủ điều kiện xét Thủ khoa tốt nghiệp, tiêu chí nào được dùng để phân định, và nếu hai sinh viên hệ VLVH cùng khối lớp, cùng đợt tốt nghiệp đầu tiên rơi vào trường hợp tương tự thì tiêu chí ưu tiên là gì?",Hệ chính quy: xét đến số điểm rèn luyện; nếu điểm rèn luyện bằng nhau thì công nhận đồng Thủ khoa. Hệ VLVH: ưu tiên chọn sinh viên có thành tích trong nghiên cứu khoa học hoặc công nhận đồng Thủ khoa.
"Sinh viên đạt giải Nhất cuộc thi Olympic môn học và có kết quả học tập cả năm loại Giỏi, nhưng xếp loại rèn luyện cả năm chỉ đạt loại Khá. Sinh viên này có đủ tiêu chuẩn để được chọn là Sinh viên tiêu biểu (SVTB) cuối năm học không?","Không, vì tiêu chuẩn SVTB yêu cầu xếp loại rèn luyện cả năm phải đạt loại Tốt trở lên (sinh viên này chỉ đạt loại Khá)."
"Sinh viên hệ chính quy cần đạt ĐTBTL và rèn luyện ở mức nào để được khen thưởng danh hiệu tốt nghiệp loại Xuất sắc, và sinh viên hệ VLVH cần đạt ĐTBTL ở mức nào để được khen thưởng danh hiệu này?",Hệ chính quy: ĐTBTL xếp loại xuất sắc và xếp loại rèn luyện xuất sắc. Hệ VLVH: ĐTBTL xếp loại xuất sắc.
"Nếu sinh viên bị kỷ luật Cảnh cáo, Hội đồng cấp nào sẽ họp xét trước khi Hội đồng cấp Trường họp, và biên bản họp của Hội đồng đó có cần thiết trong hồ sơ xử lý kỷ luật không?","Hội đồng khen thưởng, kỷ luật sinh viên của Khoa/Bộ môn sẽ họp xét trước Hội đồng cấp Trường. Biên bản họp Hội đồng khen thưởng, kỷ luật sinh viên của Khoa/Bộ môn là một phần cần thiết trong hồ sơ xử lý kỷ luật."
"Hình thức kỷ luật nào có thể được áp dụng nếu sinh viên đang trong thời gian bị Cảnh cáo mà vẫn vi phạm kỷ luật, và khi sinh viên bị kỷ luật ở mức độ này, Nhà trường có gửi thông báo cho địa phương không?","Hình thức kỷ luật Đình chỉ học tập có thời hạn có thể được áp dụng. Khi sinh viên bị kỷ luật mức đình chỉ học tập có thời hạn, Nhà trường gửi thông báo cho địa phương và gia đình sinh viên biết để phối hợp quản lý, giáo dục."
"Quyết định kỷ luật Khiển trách sẽ chấm dứt hiệu lực sau bao lâu nếu sinh viên không tái phạm, và khi hết thời hạn Đình chỉ học tập có thời hạn, sinh viên cần xuất trình giấy tờ gì từ đâu để được xem xét học tiếp?","Quyết định kỷ luật Khiển trách chấm dứt hiệu lực sau 03 tháng nếu sinh viên không tái phạm hoặc không có vi phạm đến mức phải xử lý kỷ luật. Khi hết thời hạn đình chỉ, sinh viên phải xuất trình chứng nhận của địa phương (cấp xã, phường, thị trấn) nơi cư trú về việc chấp hành nghĩa vụ công dân."
"Trong quy trình xét kỷ luật, sinh viên vi phạm cần làm loại văn bản nào ban đầu để tự nhận hình thức kỷ luật, và nếu sinh viên này không đến dự họp Hội đồng khen thưởng, kỷ luật sinh viên của Khoa/Bộ môn (dù đã được mời và không có lý do chính đáng) thì Hội đồng có tiến hành họp không?","Sinh viên có hành vi vi phạm phải làm bản tường trình, bản tự kiểm điểm và tự nhận hình thức kỷ luật. Nếu sinh viên không đến dự họp Hội đồng của Khoa/Bộ môn mà không có lý do chính đáng, Hội đồng vẫn tiến hành họp và xét thêm khuyết điểm thiếu ý thức tổ chức kỷ luật."
"Hình thức kỷ luật nào của sinh viên từ mức nào trở lên sẽ được lưu vào hồ sơ quản lý sinh viên, và để quyết định kỷ luật Cảnh cáo chấm dứt hiệu lực, sinh viên cần đáp ứng điều kiện gì trong thời gian bao lâu?","Hình thức kỷ luật của sinh viên từ Cảnh cáo trở lên được lưu vào hồ sơ quản lý sinh viên. Để quyết định kỷ luật Cảnh cáo chấm dứt hiệu lực, sau 06 tháng kể từ ngày có quyết định, sinh viên không được tái phạm hoặc không có những vi phạm đến mức phải xử lý kỷ luật."
"Nếu sinh viên bị kỷ luật mức Khiển trách, kết quả rèn luyện của họ không được vượt quá loại nào, ngay cả khi điểm số thực tế cao hơn?","Trong thời gian người học bị kỷ luật mức khiển trách, khi đánh giá kết quả rèn luyện không được vượt quá loại khá."
"Tiêu chí ""Đạo đức tốt"" trong danh hiệu ""Sinh viên 5 tốt"" yêu cầu điểm rèn luyện đạt từ bao nhiêu điểm trở lên, và việc vi phạm pháp luật có ảnh hưởng đến tiêu chí này không?","Điểm rèn luyện đạt từ 85 điểm trở lên. Không vi phạm pháp luật và các quy chế, nội quy của trường, lớp, quy định của địa phương cư trú và những nơi công cộng."
"Việc đánh giá ""Ý thức tham gia học tập"" và ""Ý thức chấp hành nội quy, quy chế"" có khung điểm tối đa là bao nhiêu cho mỗi mục?","""Ý thức tham gia học tập"" có khung điểm đánh giá từ 0 đến 20 điểm. ""Ý thức chấp hành nội quy, quy chế, quy định trong cơ sở giáo dục đại học"" có khung điểm đánh giá từ 0 đến 25 điểm."
"Để đạt tiêu chí ""Hội nhập tốt"" của danh hiệu ""Sinh viên 5 tốt"", sinh viên cần đạt chứng chỉ TOEIC tối thiểu bao nhiêu điểm, hoặc có thể đáp ứng bằng cách tham gia hoạt động nào khác liên quan đến ngoại ngữ?","Đạt chứng chỉ TOEIC 450 điểm trở lên, hoặc tham gia sinh hoạt tích cực trong 01 câu lạc bộ, đội, nhóm về ngoại ngữ trong hoặc ngoài nhà trường (có thời gian sinh hoạt ít nhất 06 tháng)."
"Để được xét chọn Danh hiệu sinh viên tiêu biểu cuối năm học, sinh viên cần đạt kết quả học tập và xếp loại rèn luyện cả năm ở mức nào trở lên?",Kết quả học tập đạt từ loại khá trở lên; Xếp loại rèn luyện đạt từ loại tốt trở lên.
"Cố vấn học tập hỗ trợ sinh viên xây dựng kế hoạch học tập như thế nào, và sinh viên có thể tìm danh sách Ban cố vấn học tập của Khoa ở đâu?","Cố vấn học tập tư vấn sinh viên xây dựng kế hoạch học tập cho từng học kỳ và toàn khóa học đảm bảo sự phù hợp với năng lực, hoàn cảnh, điều kiện học tập của mỗi sinh viên. Danh sách Ban cố vấn học tập của các Khoa được cập nhật trên website của các Khoa và website của Phòng Công tác Sinh viên (http://nls.hcmuaf.edu.vn/, mục cố vấn học tập)."
"Sinh viên tham gia tích cực các hoạt động Đoàn - Hội (theo tiêu chí Sinh viên tiêu biểu) có thể được cộng điểm rèn luyện ở mục nào theo Điều 8, và khung điểm tối đa cho mục đó là bao nhiêu?","Có thể được đánh giá ở mục ""Ý thức và kết quả khi tham gia công tác cán bộ lớp, các đoàn thể, tổ chức trong cơ sở giáo dục đại học hoặc người học đạt được thành tích đặc biệt trong học tập, rèn luyện"". Khung điểm đánh giá cho mục này là từ 0 đến 10 điểm."
"Sinh viên đạt điểm rèn luyện 70 điểm được phân loại rèn luyện là gì, và nếu sinh viên này đang trong thời gian bị kỷ luật Cảnh cáo thì kết quả rèn luyện cuối cùng không được vượt quá loại nào?","Điểm rèn luyện 70 điểm được phân loại Khá. Nếu đang trong thời gian bị kỷ luật mức cảnh cáo, khi đánh giá kết quả rèn luyện không được vượt quá loại trung bình."
"Nếu sinh viên thắc mắc về điểm bộ phận với giảng viên giảng dạy nhưng không được giải quyết thỏa đáng, họ cần gửi đơn đến ai theo Điều 8, và nếu sau đó vẫn không thỏa đáng, họ có thể chuyển đơn đến cấp nào theo Điều 9?","Sinh viên có quyền viết đơn gửi cho Trưởng Bộ môn. Nếu vẫn không được giải quyết thỏa đáng, sinh viên có thể chuyển đơn tới Ban giám hiệu."
"Sinh viên cần liên hệ trực tiếp với đơn vị nào để được tư vấn về việc đăng ký học phần theo Điều 4, và nếu sau đó có sai sót trong danh sách lớp học phần đã đăng ký thành công, sinh viên cần nộp đơn kèm minh chứng đến đâu theo Điều 7?","Sinh viên cần trao đổi trực tiếp với giáo viên chủ nhiệm (cố vấn học tập) để được tư vấn đăng ký học phần. Nếu có sai sót trong danh sách lớp học phần đã đăng ký thành công, sinh viên phải viết đơn đề nghị, kèm theo bản in minh chứng và nộp trực tiếp đến Phòng Đào tạo."
"Theo Điều 4, sinh viên bị mất tài khoản cá nhân để đăng nhập website trường cần liên hệ trực tiếp phòng nào, và nếu thắc mắc qua trao đổi trực tiếp này không được giải quyết thỏa đáng, sinh viên có quyền làm gì tiếp theo theo Điều 5?","Sinh viên cần trao đổi trực tiếp Phòng Công tác sinh viên. Nếu thắc mắc không được giải quyết thỏa đáng, sinh viên có quyền viết đơn theo quy định ở chương 3 để được giải quyết."
"Quỹ học bổng khuyến khích học tập cho chương trình đại trà được bố trí bằng bao nhiêu phần trăm tổng thu học phí, và tiêu chuẩn tối thiểu về điểm trung bình chung học bổng và điểm rèn luyện để được xét học bổng loại Khá là gì?","Quỹ học bổng khuyến khích học tập của chương trình đại trà được bố trí bằng 8% tổng thu học phí chương trình đại trà. Để xét học bổng loại Khá, sinh viên cần có điểm trung bình chung học bổng từ 7,0 trở lên và điểm rèn luyện từ 70 trở lên (và các tiêu chuẩn chung khác)."
"Nhà trường có chấp nhận hình thức thắc mắc qua điện thoại không theo Điều 2, và nếu sinh viên muốn phúc khảo điểm thi kết thúc học phần thì nộp đơn ở đâu và trong thời hạn nào theo Điều 8?","Nhà Trường không chấp nhận hình thức thắc mắc, kiến nghị của sinh viên qua điện thoại. Trường hợp phúc khảo điểm thi kết thúc học phần sinh viên nộp đơn tại khoa chuyên môn trong vòng 3 ngày kể từ ngày công bố điểm."
"Sinh viên có thể hỏi trực tuyến trên website về những vấn đề gì theo Điều 10, và khi tham gia trực tuyến, sinh viên phải tuân thủ yêu cầu gì về tiêu đề và cách viết theo Điều 11?","Sinh viên có thể hỏi trực tuyến khi đã thực hiện các bước khác mà chưa thỏa đáng, hoặc để phản ánh, góp ý về công tác đào tạo và công tác sinh viên. Khi tham gia trực tuyến, các vấn đề đặt ra đều phải có tiêu đề rõ ràng, không được viết tắt, không được viết thiếu nét."
"Ai chịu trách nhiệm giải quyết thắc mắc, kiến nghị của sinh viên về những vấn đề nêu ở Điều 4 ngay khi nhận được thông tin, và nếu việc giải quyết qua trao đổi trực tiếp hoặc email không thỏa đáng, đơn viết sau đó cần có xác nhận của ai?","Giáo viên chủ nhiệm, cố vấn học tập, cán bộ giảng dạy, trợ lý giáo vụ, Ban chủ nhiệm khoa và các phòng chức năng có trách nhiệm giải quyết ngay. Nếu không thỏa đáng và sinh viên viết đơn, đơn đó bắt buộc phải có xác nhận của giáo viên chủ nhiệm hoặc cố vấn học tập hoặc giáo vụ khoa."
"Để được xét học bổng khuyến khích học tập loại Giỏi, sinh viên cần đạt điểm trung bình chung học bổng và điểm rèn luyện tối thiểu là bao nhiêu, và việc xét học bổng này có yêu cầu sinh viên nộp hồ sơ không?","Để xét học bổng loại Giỏi, sinh viên cần có điểm trung bình chung học bổng từ 8,0 trở lên và điểm rèn luyện từ 80 trở lên (và các tiêu chuẩn chung khác). Học bổng khuyến khích học tập được nhà trường tự động xét, sinh viên không cần nộp hồ sơ."
"Sinh viên có hoàn cảnh khó khăn (ví dụ: hộ nghèo) có thể nhận hỗ trợ từ Quỹ “Đồng hành cùng trường Đại học Nông Lâm TP.HCM” không, và họ có thuộc đối tượng được vay vốn từ Ngân hàng Chính sách Xã hội không?","Có, sinh viên có hoàn cảnh khó khăn (hộ nghèo, mồ côi,...) là đối tượng được xét học bổng tài trợ từ Quỹ “Đồng hành cùng trường Đại học Nông Lâm TP.HCM”. Đồng thời, sinh viên thuộc hộ nghèo hoặc hộ cận nghèo cũng là đối tượng được hỗ trợ vay vốn từ Ngân hàng Chính sách Xã hội."
"Đơn vị nào chịu trách nhiệm thông báo và phối hợp thực hiện các chương trình học bổng tài trợ, và sinh viên cần đến đâu để nhận giấy xác nhận vay vốn sau khi đã đăng ký trực tuyến thành công?",Phòng Công tác sinh viên chịu trách nhiệm thông báo và phối hợp với các Khoa tổ chức thực hiện học bổng tài trợ. Sinh viên nhận giấy xác nhận vay vốn đã đăng ký trực tuyến tại phòng Công tác sinh viên.
"Sinh viên năm thứ hai trở đi cần giấy xác nhận của trường về tình trạng học tập và kỷ luật để làm gì, và việc đăng ký giấy xác nhận này thực hiện qua kênh nào?",Cần giấy xác nhận của trường về việc đang theo học và không bị xử phạt vi phạm hành chính trở lên để đủ điều kiện vay vốn từ Ngân hàng Chính sách Xã hội. Việc đăng ký giấy xác nhận này thực hiện qua kênh trực tuyến tại địa chỉ: https://nlsonline.hcmuaf.edu.vn/gxn/dangnhap.php.
"Sinh viên nộp hồ sơ yêu cầu bồi thường bảo hiểm tai nạn tại đâu và thời gian chi trả dự kiến là bao lâu, đồng thời sinh viên mồ côi vay vốn học tập sẽ vay và trả nợ trực tiếp tại đâu?","Sinh viên nộp hồ sơ yêu cầu bồi thường bảo hiểm tai nạn tại Phòng Công tác sinh viên, thời gian chi trả dự kiến là 10 – 15 ngày sau khi nộp đủ hồ sơ. Sinh viên mồ côi được vay vốn và trả nợ trực tiếp tại Ngân hàng Chính sách xã hội tại địa phương nhà trường đóng trụ sở."
"Thông tin về các chương trình học bổng tài trợ được phòng Công tác sinh viên thông báo qua những kênh nào, và việc đăng ký giấy xác nhận tạm hoãn nghĩa vụ quân sự thực hiện qua kênh nào?","Thông tin học bổng tài trợ được thông báo qua email sinh viên, website các Khoa, website phòng Công tác sinh viên (https://nls.hcmuaf.edu.vn/). Việc đăng ký giấy xác nhận tạm hoãn nghĩa vụ quân sự thực hiện qua kênh đăng ký trực tuyến (https://nlsonline.hcmuaf.edu.vn/gxn/dangnhap.php)."
"Mức vay vốn sinh viên tối đa là bao nhiêu mỗi tháng, và khi làm hồ sơ yêu cầu bồi thường bảo hiểm tai nạn giao thông, ngoài giấy tờ y tế, sinh viên cần nộp bản photo giấy tờ tùy thân nào?","Mức tiền hỗ trợ vay vốn sinh viên tối đa là 4.000.000 đ/tháng/sinh viên. Khi làm hồ sơ bảo hiểm tai nạn giao thông, cần nộp 01 bản photo CCCD."
"Sinh viên có thành tích cao trong nghiên cứu khoa học có thể được xét nhận học bổng nào, và loại giấy tờ nào sinh viên có thể đăng ký xác nhận trực tuyến để bổ sung hồ sơ xin học bổng?","Sinh viên có thành tích cao trong nghiên cứu khoa học là đối tượng được xét học bổng tài trợ (từ Quỹ Đồng hành). Sinh viên có thể đăng ký trực tuyến giấy xác nhận ""Bổ sung hồ sơ nhận học bổng""."
